id,input,output
train_1045,Dopo averci riempito di bes bis bus bos bas senza darci un pelo di aggiornamento ora vogliono farcelo fare come obbligo #labuonascuola,OTHER
train_1046,"Io pensavo che il questionario La buona scuola fosse accessibile solo a noi addetti, invece è aperto a tutti. Ergo, siamo fregati.",OTHER
train_1047,"@user1 brava @user2 che cancella dal sito i commenti negat.degli insegnanti, alle dichiarazioni della Giannini. #labuonascuola",OTHER
train_1048,Bianca Atzei ha studiato musica fin da bambina. Poi ha rovinato tutto duettando con Alex Britti. [@user],OTHER
train_1049,".@acutebit #labuonascuola un bel pidieffone statico senza link e intertestualità, neh #scuola",OTHER
train_1050,"Putin: ""Le donne ci danno la vita"". Specialmente se fanno inchieste su di lui. [@user]",OTHER
train_1051,Piero Angela colto da malore. Ma che cos'è un malore? [@user],OTHER
train_1052,"Leggo #labuonascuola e rispondo nuovamente al questionario. Anche questo si fa, pensa un po' :) #passodopopasso",OTHER
train_1053,@user alla faccia della buona scuola siamo con preside reggente da 6 anni iscrizioni in calo mafammiilpiacere!!!,OTHER
train_1054,L'arcivescovo pedofilo rischia pene dai 6 ai 7 anni. Ma nel dubbio spiegategli bene il senso della frase. [@user],OTHER
train_1055,Attivisti del Movimento 5 Stelle fanno irruzione nella sede del Secolo XIX. Non capivano l'emoticon. [@user],OTHER
train_1056,"#labuonascuola Già vedo genitori alla porta che vogliono sapere in quale ""terzo"" è posizionata la maestra del pargolo ...",OTHER
train_1057,Diffuse le prime immagini dell’attico del cardinal Bertone. Il portone è a forma di cruna. [CONTINUA su http://t.co/oDPUtxkMK3],OTHER
train_1058,CasaPound impedisce ai bambini rom di andare a scuola. Ci tengono a combatterli ad armi pari. [@user],OTHER
train_1059,"Con la ""buona scuola"" di Renzi viene toccato il fondo e si distruggono le basi della scuola pubblica e repubblicana. La Gelmini esulta.",OTHER
train_1060,Super SPOT: “150mila precari saranno assunti“ (cit.) #scuola #labuonascuola,OTHER
train_1061,"@user1 @user2 Semmai l'anno DELLA buona scuola. De la, in italiano, non esiste",OTHER
train_1062,"@user ne #labuonascuola ci sono anche i -6 -9 dei test/i 60 del liceo, futuri medici ( ... ) ? La sQuola sarà sempr “ buona “ , all'italiana",OTHER
train_1063,La buona scuola e le sillabe - http://t.co/nS42fRjAKp,OTHER
train_1064,"Al momento, sul sito web de #labuonascuola c'é solo modo di lasciare email per allerta su quando sarà l'avvio della consultazione #annuncite",OTHER
train_1065,"Voi siete il buono della scuola: fatelo capire ai teorici della ""buona scuola"". Buon inizio ragazzi. #primogiornodiscuola (cit.)",OTHER
train_1066,"Nuove misure sull'immigrazione: sui confini europei verrà scritto ""Per colpa di qualcuno non entra più nessuno"". [@user]",OTHER
train_1067,Non è la buona scuola ma solo la buona novella. Il governo Renzi il Governo della ruita della fortuna.,OTHER
train_1068,Salvini nudo sulla copertina di “Oggi“. Adesso sappiamo perché odia i negri. [@user],OTHER
train_1069,La buona scuola e il cattivo povero http://t.co/xrfNSTb8AP,OTHER
train_1070,"Il lapsus freudiano di #renzi ""Ma la riforma della scuola non è la riforma"". Cambiare tutto per non cambiare niente #labuonascuola",OTHER
train_1071,#labuonascuola a quanto pare sembra più #labuonaSOLA Stamattina Milano bloccata da cortei studenteschi pro #Renzi ... Oh!!,OTHER
train_1072,Non hai ancora visto i #12punti de #labuonascuola? Li trovi qui (con gli a capo giusti :-)) http://t.co/3xf12kc8jz,OTHER
train_1073,@user1 ahahaah non ci avevo fatto caso!!! #labuonascuola per @user2 @user3 serve #Sgarbi capra capra capra!! :)),OTHER
train_1074,"Terrorismo, studente universitario espulso dall'Italia. Ma sarebbe bastato aspettare che si laureasse. [@user]",OTHER
train_1075,"Sicilia, arriva barcone di migranti e a bordo c'è anche un gatto. Vengono a rubarci i nostri like. [@user]",OTHER
train_1076,Iniziamo da cose semplici: sui libri scolastici sul retro della copertina trovi istruzioni per usare le risorse multimediali. #labuonascuola,OTHER
train_1077,"Incidente in acciaieria, muore operaio di 87 anni. Attorniato da ventenni che lo guardavano lavorare. [CONTINUA su http://t.co/oDPUtx2DvV]",OTHER
train_1078,Dal buono-scuola alla buona scuola renziana: buone ragioni per lo sciopero http://t.co/kduFO6MLdd #10_ottobre #quota_96 #sciopero,OTHER
train_1079,Il disegno di legge sulle unioni civili slitta di una settimana. Adesso siamo in ritardo di settant'anni e una settimana. [@user],OTHER
train_1080,@user1 @user2 @user3 .. e che la forza sia con Te! #labuonascuola,OTHER
train_1081,Boschi: “Ostruzionismo cessi“. E all'occorrenza svuoto cantine. [@user],OTHER
train_1082,"Non ho neanche guardato il "" patt ( cc ) o educativo "" , tanto so che non avrò i requisiti per essere meritevole: la buona scuola è "" altrove "" !!!",OTHER
train_1083,@user1 @user2 @user3 @user4 @user5 è un compito non facile spacciare la buona scuola chapeau,OTHER
train_1084,@user migliaia di docenti delle #graduatoriediistituto diventeranno disoccupati grazie a voi e a #labuonascuola. #lascuolaingiusta,OTHER
train_1085,#labuonascuola di #Renzi dal pubblico al privato con 60 € al mese http://t.co/cJWdistQsx,OTHER
train_1086,Di uno dei kamikaze di Parigi è rimasto solo un dito. E tutti stanno guardando quello. [@user],OTHER
train_1087,Attacco di estremisti in Mali. Si temono estremi rimedi. [@user],OTHER
train_1088,"Anche una donna si fa saltare in aria. È la versione terrorista di ""No, niente"". [@user]",OTHER
train_1089,"@user1 @user2 alla faccia de #labuonascuola , a questo punto #labuonasquola inizia a destare qualche dubbio ...",OTHER
train_1090,@user Altro che buona scuola. A Campobasso siamo ancora in attesa del Capo Dipartimento.,OTHER
train_1091,"È morto l'autore di ""E se domani"". E sottolineo morto. [pietro angelio]",OTHER
train_1092,Da “ Il buon governo “ a “ La buona scuola “ . L'autoreferenzialità iperpositiva spicciola da un Corruttore ad un Ebete . Vale Proprietà Commutativa,OTHER
train_1093,Uova contro Renzi. Ora sono in camicia. [@user],OTHER
train_1094,L'unica scuola buona è una scuola morta. semicit. #labuonascuola,OTHER
train_1095,Esce il film su papa Francesco. Preceduto dal corto su papa Luciani. [@user],OTHER
train_1096,@user 13.mo : impegnare più ore per l'insegnamento della lingua italiana #labuonascuola,OTHER
train_1097,#labuonascuola NO ALLA SUPPLENTITE! SI ALLA SUPPOSTITE! Insegnanti preparate i vostri CULI!,OTHER
train_1098,"@user un insegnante che per 40 anni ha insegnato tra materna, elementari, media è completamente fuso, altro che buona scuola",OTHER
train_1099,oltre a guardare #uominiedonne vi consiglio di partecipare alla consultazione su #labuonascuola. Qui lo spottone. http://t.co/Hu0AEiNb5B,OTHER
train_1100,Renzi: “Senza Napolitano non si possono fare le riforme”. Ecco perché tutta questa fretta. [CONTINUA su http://t.co/oDPUtx2DvV],OTHER
train_1101,Già avete letto 136 pagine del piano scuola? #Fenomeni #labuonascuola,OTHER
train_1102,#annuncite Varata #labuonascuola . gov per il 2015 si tagliano 148 milioni alla scuola pubblica e se ne danno 200 alla privata,OTHER
train_1103,L'abbuona scuola.,OTHER
train_1104,"@user adesso ci rimandano tutti a #labuonascuola, vai tranquilla.",OTHER
train_1105,L'Isis mette in vendita un ostaggio norvegese e uno cinese. L'eterno dubbio: qualità o risparmio? [@user],OTHER
train_1106,Certo che i tedeschi quando vedono marciare si commuovono sempre. [@user],OTHER
train_1107,È morto l'uomo più alto del mondo. Ora è l'uomo più lungo del mondo. [@user],OTHER
train_1108,#labuonascuola mix (alla buona) di #labuonasquola #labuonasvolta (#lasvoltabuona) #labuonaterra #labuonanotizia #labuonastella #unmondobuono,OTHER
train_1109,"Ahahah :D ""@user: Renzi, «la buona scuola» e i problemi della divisione in sillabe http://t.co/I9hKrzWAWI http://t.co/b5jyE0e9Ml",OTHER
train_1110,"Sandro Bondi: ""Vorrei essere dimenticato"". Ecco, hai rovinato tutto. [@user]",OTHER
train_1111,#labuonascuola #tbcnograzie #passodopopasso #Italia #ucraina Considerazioni di un coglione Italiano senza correzioni http://t.co/c86yaGzUpd,OTHER
train_1112,@user1 @user2 @user3 #labuonascuola siamo noi docenti delle GI infetti da supplentite #MIDAperRUOLO ce lo meritiamo tutti!!,OTHER
train_1113,"Roma, uomo nudo nella basilica di San Pietro. Continua il tour di Grignani. [@user]",OTHER
train_1114,““““ buona scuola ““““,OTHER
train_1115,"@user #labuonascuola Non c'è bisogno di andare a mangiare in piazza San Marco a Venezia, o in piazza della Signoria a Firenze",OTHER
train_1116,Porta a Porta compie vent’anni. Ecco perché Berlusconi non ci va più. [CONTINUA su http://t.co/oDPUtx2DvV],OTHER
train_1117,"Mamma , ma non aveva detto che metteva a posto la scuola ? Ai bambini non puoi mentire . @user #labuonascuola http://t.co/Pgq0SBubnx",OTHER
train_1118,SCANDALOSO! A capodanno un marò su due era a casa in malattia,OTHER
train_1119,"Ok @user ho capito torno a fare esami per il debito, torno a lavorare che è meglio! #labuonascuola",OTHER
train_1120,"Se negli aeroporti italiani mettessero bombe nelle valigie, esploderebbe la casa dell'addetto ai bagagli. [tamagone]",OTHER
train_1121,E' questione di attributi! Alla buona scuola preferisco la scuola equa!,OTHER
train_1122,"@user Da notare il titolo delle slide: ""la buona scuola in 12 punti"". #itaglianocorreggiuto",OTHER
train_1123,"Web-design tutto bello e colorato, ma #labuonascuola mi fa scegliere tra ciò che non amo e ciò che amo ancor meno. Quindi non lo compilerò.",OTHER
train_1124,Siamo alla frutta #labuonascuola @user1 @user2 @user3 @user4 @user5 @user6 @user7 http://t.co/BNmr8HQ3BQ,OTHER
train_1125,@user1 era logico che ogni anno la scuola iniziasse in questo modo catastrofico anche con @user2 #labuonascuola,OTHER
train_1126,@user ma l'avete letta bene?! #labuonascuola #micatanto,OTHER
train_1127,"Debora Serracchiani: ""Se cadiamo, le alternative sono Grillo e Salvini"". Che poi è il motivo per cui non cadete. [@user]",OTHER
train_1128,La Turchia abbatte un aereo russo. E finalmente Erdogan ce lo siamo tolto dalle palle. [@user],OTHER
train_1129,#labuonascuola di @user ha il sapore di un ossimoro anche se tecnicamente non lo è...,OTHER
train_1130,"In Italia si muore come""mosche""a colpi di""neutrini"". #labuonascuola #exministri #vitalizi #italia5stelle #scuola http://t.co/KgYGZtLU6U",OTHER
train_1131,Charlie Hebdo in edicola insieme al Fatto Quotidiano. Per cui si riderà il doppio. [xanax],OTHER
train_1132,L'italia riparte dalla buona scuola Prrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr .... !!!,OTHER
train_1133,Il segretario Uil Barbagallo: “Oggi fermiamo l'Italia per farla ripartire“. Deve aver studiato informatica. [@user],OTHER
train_1134,@user sei nà sola! Torna a scuola che ti fa bene. #labuonascuola,OTHER
train_1135,"06.10.14 - Arriva la ""buona scuola"". Si salvi chi può!: Comunicato Il sindacato è un'altra cosa - FLC (...) http://t.co/GBkUfwRJ5s",OTHER
train_1136,#tfaordinario è stato il fondo cassa per la riforma della #labuonascuola di @user. Beneficienza la faccio quando dico io!!!!,OTHER
train_1137,Ho un'idea rivoluzionaria: che sia possibile licenziare chi insegna male oltre a premiare chi insegna bene. #labuonascuola,OTHER
train_1138,"Salvini: ""A settembre fermerò l'Italia per tre giorni"". Si sta preparando a dire la stronzata definitiva. [comagirl00]",OTHER
